project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
location821,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,Overall,Well-led,Requires improvement,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location822,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,Overall,Overall,Requires improvement,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location823,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Inadequate,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location824,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Requires improvement,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location825,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,People with long term conditions,Overall,Inadequate,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location826,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Caradoc Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Requires improvement,2019-01-10T00:00:00Z,GP Practices,East of England,Location
location827,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,"Families, children and young people",Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location828,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Older people,Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location829,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Safe,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location830,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Effective,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location831,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Caring,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location832,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Responsive,Requires improvement,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location833,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Well-led,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location834,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Overall,Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location835,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location836,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location837,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,People with long term conditions,Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location838,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Epping Close Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Good,2017-09-27T00:00:00Z,GP Practices,East of England,Location
location839,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,"Families, children and young people",Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location840,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Older people,Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location841,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Safe,Good,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location842,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Effective,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location843,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Caring,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location844,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Responsive,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location845,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Well-led,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location846,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Overall,Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location847,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location848,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location849,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,People with long term conditions,Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location850,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Frinton Road Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Requires improvement,2018-12-24T00:00:00Z,GP Practices,East of England,Location
location851,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,"Families, children and young people",Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location852,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Older people,Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location853,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Safe,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location854,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Effective,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location855,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Caring,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location856,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Responsive,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location857,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Well-led,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location858,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Overall,Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location859,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location860,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location861,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,People with long term conditions,Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location862,ANGLIAN COMMUNITY ENTERPRISE CIC (ACE CIC),Anglian Community Enterprise Community Interest Company (ACE CIC),Green Elms Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Good,2017-11-06T00:00:00Z,GP Practices,East of England,Location
location863,SENTINEL HEALTHCARE SOUTH WEST CIC,Sentinel Healthcare South West CIC,Sentinel Healthcare South West CIC,Independent Healthcare Org,location,Overall,Safe,Good,2019-07-15T00:00:00Z,Independent consulting doctors,South West,Location
location864,SENTINEL HEALTHCARE SOUTH WEST CIC,Sentinel Healthcare South West CIC,Sentinel Healthcare South West CIC,Independent Healthcare Org,location,Overall,Effective,Good,2019-07-15T00:00:00Z,Independent consulting doctors,South West,Location
location865,SENTINEL HEALTHCARE SOUTH WEST CIC,Sentinel Healthcare South West CIC,Sentinel Healthcare South West CIC,Independent Healthcare Org,location,Overall,Caring,Good,2019-07-15T00:00:00Z,Independent consulting doctors,South West,Location
location866,SENTINEL HEALTHCARE SOUTH WEST CIC,Sentinel Healthcare South West CIC,Sentinel Healthcare South West CIC,Independent Healthcare Org,location,Overall,Responsive,Good,2019-07-15T00:00:00Z,Independent consulting doctors,South West,Location
location867,SENTINEL HEALTHCARE SOUTH WEST CIC,Sentinel Healthcare South West CIC,Sentinel Healthcare South West CIC,Independent Healthcare Org,location,Overall,Well-led,Good,2019-07-15T00:00:00Z,Independent consulting doctors,South West,Location
location868,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Safe,Inadequate,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location869,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Effective,Requires improvement,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location870,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Caring,Good,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location871,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Responsive,Requires improvement,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location872,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Well-led,Inadequate,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location873,CHANGES UK CIC,Changes UK Community Interest Company,Clarity House,Independent Healthcare Org,location,Overall,Overall,Inadequate,2019-09-23T00:00:00Z,Residential substance misuse,West Midlands,Location
location874,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Safe,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location875,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Effective,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location876,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Caring,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location877,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Responsive,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location878,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Well-led,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location879,NEDCARE CIC,Nedcare Community Interest Company,NEDCare Community Interest Company,Social Care Org,location,Overall,Overall,Good,2018-07-28T00:00:00Z,Community based adult social care services,South West,Location
location880,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Safe,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location881,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Effective,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location882,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Caring,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location883,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Responsive,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location884,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Well-led,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location885,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,City Health Care Partnership CIC - Sunshine House,Social Care Org,location,Overall,Overall,Good,2019-02-05T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location886,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Safe,Good,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location887,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Effective,Requires improvement,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location888,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Caring,Good,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location889,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Responsive,Good,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location890,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Well-led,Requires improvement,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location891,PAUL CLARKE (STAFFORDSHIRE) CIC,Paul Clarke (Staffordshire) Community Interest Company,Paul Clarke Home,Social Care Org,location,Overall,Overall,Requires improvement,2019-03-01T00:00:00Z,Residential social care,West Midlands,Location
location892,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,"Families, children and young people",Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location893,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Older people,Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location894,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Safe,Requires improvement,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location895,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Effective,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location896,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Caring,Good,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location897,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Responsive,Requires improvement,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location898,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Well-led,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location899,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Overall,Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location900,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location901,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location902,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,People with long term conditions,Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location903,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,"Christmas Maltings, Clements & Keddington Surgery",Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Inadequate,2019-03-19T00:00:00Z,GP Practices,East of England,Location
location904,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Safe,Good,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location905,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Effective,Good,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location906,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Caring,Outstanding,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location907,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Responsive,Outstanding,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location908,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Well-led,Outstanding,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location909,HESTIA CARE AT HOME CIC,Hestia Care at Home CIC,Hestia Care at Home,Social Care Org,location,Overall,Overall,Outstanding,2019-05-02T00:00:00Z,Community based adult social care services,South West,Location
location910,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,"Families, children and young people",Overall,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location911,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Older people,Overall,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location912,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Safe,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location913,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Effective,Requires improvement,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location914,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Caring,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location915,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Responsive,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location916,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Well-led,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location917,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Overall,Overall,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location918,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location919,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Good,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location920,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,People with long term conditions,Overall,Requires improvement,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location921,SUFFOLK GP FEDERATION CIC,Suffolk GP Federation C.I.C.,Kirkley Mill Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Requires improvement,2019-09-24T00:00:00Z,GP Practices,East of England,Location
location922,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Safe,Good,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location923,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Effective,Good,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location924,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Caring,Good,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location925,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Responsive,Good,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location926,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Well-led,Outstanding,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location927,FUTURE DIRECTIONS CIC,Future Directions CIC,Future Directions CIC,Social Care Org,location,Overall,Overall,Good,2017-03-16T00:00:00Z,Community based adult social care services,North West,Location
location928,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Safe,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location929,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Effective,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location930,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Caring,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location931,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Responsive,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location932,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Well-led,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location933,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health services for adults,Overall,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location934,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Safe,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location935,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Effective,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location936,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Caring,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location937,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Responsive,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location938,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Well-led,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location939,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Community health sexual health services,Overall,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location940,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Safe,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location941,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Effective,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location942,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Caring,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location943,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Responsive,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
